player_name,game_date,events,type,description,stand,batter,pitcher,p_throws,pitch_type,balls,strikes,hc_x,hc_y,launch_speed,launch_angle,hit_distance_sc,estimated_ba_using_speedangle,estimated_woba_using_speedangle,selected_hitter,selected_mlbam_id,spray_x,spray_y,batter_hand,batter_spray_x,batter_spray_y,result_class,spray_angle_rad,spray_angle_deg,spray_direction
"Abrams, CJ",2023-09-15,field_out,X,hit_into_play,L,682928,489119,L,FF,1,0,129.94,209.9,85,82,5,0.001,0,"Abrams, CJ",682928,4.939999999999998,-9.900000000000006,L,-4.939999999999998,-9.900000000000006,Out,-2.678753451850232,-153.48126714711907,Pull
"Abrams, CJ",2023-09-15,field_out,X,hit_into_play,L,682928,656730,R,FF,0,0,160.4,167.17,87.4,-16,10,0.089,0.083,"Abrams, CJ",682928,35.400000000000006,32.83000000000001,L,-35.400000000000006,32.83000000000001,Out,-0.8230470804547798,-47.157124050623196,Pull
"Abrams, CJ",2023-09-15,field_out,X,hit_into_play,L,682928,489119,L,FC,1,2,206.74,109.37,82.4,41,296,0.016,0.014,"Abrams, CJ",682928,81.74000000000001,90.63,L,-81.74000000000001,90.63,Out,-0.7338687202423981,-42.04758038655634,Pull
"Abrams, CJ",2023-09-14,field_out,X,hit_into_play,L,682928,656605,R,CU,1,2,140.23,181.33,81.8,-6,11,0.171,0.158,"Abrams, CJ",682928,15.22999999999999,18.669999999999987,L,-15.22999999999999,18.669999999999987,Out,-0.6842694021436407,-39.2057487927707,Pull
"Abrams, CJ",2023-09-14,field_out,X,hit_into_play,L,682928,656605,R,ST,3,2,165.4,80.68,88.2,24,309,0.118,0.114,"Abrams, CJ",682928,40.400000000000006,119.32,L,-40.400000000000006,119.32,Out,-0.32646986869251726,-18.70534561427141,Pull
"Abrams, CJ",2023-09-14,field_out,X,hit_into_play,L,682928,670280,R,FF,1,1,144.78,154.5,98.2,-12,12,0.222,0.216,"Abrams, CJ",682928,19.78,45.5,L,-19.78,45.5,Out,-0.4100791206588634,-23.49580288018892,Pull
"Abrams, CJ",2023-09-14,single,X,hit_into_play,L,682928,656605,R,FC,0,0,59.92,131.89,70.5,26,209,0.945,0.88,"Abrams, CJ",682928,-65.08,68.11000000000001,L,65.08,68.11000000000001,Single,0.7626526310816294,43.696776995525155,Opposite
"Abrams, CJ",2023-09-13,field_out,X,hit_into_play,L,682928,682990,R,FF,0,0,111.45,153.89,85.5,-4,24,0.219,0.198,"Abrams, CJ",682928,-13.549999999999997,46.110000000000014,L,13.549999999999997,46.110000000000014,Out,0.2858165951938415,16.37608461940625,Opposite
"Abrams, CJ",2023-09-13,field_out,X,hit_into_play,L,682928,669387,R,FF,3,2,160.7,52.82,97.9,35,371,0.285,0.5614545454545454,"Abrams, CJ",682928,35.69999999999999,147.18,L,-35.69999999999999,147.18,Out,-0.23796426870445628,-13.634348271682404,Center
"Abrams, CJ",2023-09-12,field_out,X,hit_into_play,L,682928,663559,L,CU,2,1,144.18,149.05,100.7,-1,33,0.434,0.394,"Abrams, CJ",682928,19.180000000000007,50.94999999999999,L,-19.180000000000007,50.94999999999999,Out,-0.3600391049000985,-20.628721170443562,Pull
"Abrams, CJ",2023-09-12,field_out,X,hit_into_play,L,682928,663559,L,FF,0,0,127.59,76.47,104.3,14,305,0.75,0.777,"Abrams, CJ",682928,2.5900000000000034,123.53,L,-2.5900000000000034,123.53,Out,-0.02096349535652561,-1.2011198077710163,Center
"Abrams, CJ",2023-09-11,home_run,X,hit_into_play,L,682928,656578,R,CH,3,1,187.81,47.84,105.3,28,417,0.833,1.654295454545455,"Abrams, CJ",682928,62.81,152.16,L,-62.81,152.16,Home Run,-0.3914826741758218,-22.43030498276973,Pull
"Abrams, CJ",2023-09-11,home_run,X,hit_into_play,L,682928,675989,R,FF,3,2,225.96,79.57,111.1,21,383,0.954,1.80595652173913,"Abrams, CJ",682928,100.96000000000001,120.43,L,-100.96000000000001,120.43,Home Run,-0.697679492112114,-39.974090350854944,Pull
"Abrams, CJ",2023-09-11,field_out,X,hit_into_play,L,682928,676702,R,FC,3,2,157.51,159.95,103.3,-14,7,0.258,0.266,"Abrams, CJ",682928,32.50999999999999,40.05000000000001,L,-32.50999999999999,40.05000000000001,Out,-0.681855781748804,-39.06745853079986,Pull
"Abrams, CJ",2023-09-11,field_out,X,hit_into_play,L,682928,656578,R,FF,0,0,118.77,40.71,100,32,391,0.46,0.9032666666666666,"Abrams, CJ",682928,-6.230000000000004,159.29,L,6.230000000000004,159.29,Out,0.03909113119460334,2.2397568338429674,Center
"Abrams, CJ",2023-09-09,single,X,hit_into_play,L,682928,676272,R,FF,0,0,116.03,188.47,24.7,38,42,0.222,0.2,"Abrams, CJ",682928,-8.969999999999999,11.530000000000001,L,8.969999999999999,11.530000000000001,Single,0.6611632456992932,37.88186354774058,Opposite
"Abrams, CJ",2023-09-09,field_out,X,hit_into_play,L,682928,676272,R,FF,2,1,123.7,189.59,35.8,-13,12,0.282,0.26,"Abrams, CJ",682928,-1.2999999999999972,10.409999999999997,L,1.2999999999999972,10.409999999999997,Out,0.12423676328696688,7.118242196709055,Center
"Abrams, CJ",2023-09-09,triple,X,hit_into_play,L,682928,676272,R,FF,2,0,165.28,93.55,92.2,19,280,0.45,0.462,"Abrams, CJ",682928,40.28,106.45,L,-40.28,106.45,Triple,-0.3617425672427964,-20.72632237323962,Pull
"Abrams, CJ",2023-09-08,home_run,X,hit_into_play,L,682928,686218,R,FF,0,1,90.61,42.65,103.3,23,397,0.613,1.0835,"Abrams, CJ",682928,-34.39,157.35,L,34.39,157.35,Home Run,0.2151738458579277,12.328553229257789,Center
"Abrams, CJ",2023-09-08,single,X,hit_into_play,L,682928,686218,R,CH,1,1,181.46,105.81,105.1,13,216,0.874,0.887,"Abrams, CJ",682928,56.46000000000001,94.19,L,-56.46000000000001,94.19,Single,-0.539997842712765,-30.93959733361069,Pull
"Abrams, CJ",2023-09-06,field_out,X,hit_into_play,L,682928,676130,R,CH,0,0,136.54,163.11,66.5,-22,4,0.055,0.06,"Abrams, CJ",682928,11.539999999999992,36.889999999999986,L,-11.539999999999992,36.889999999999986,Out,-0.30317810539468626,-17.370825879887978,Pull
"Abrams, CJ",2023-09-06,single,X,hit_into_play,L,682928,641627,R,SI,3,1,138.07,98,85.2,7,100,0.432,0.406,"Abrams, CJ",682928,13.069999999999993,102,L,-13.069999999999993,102,Single,-0.12744278190361574,-7.301933532483406,Center
"Abrams, CJ",2023-09-06,field_out,X,hit_into_play,L,682928,676130,R,FF,0,0,145.43,174.91,98.4,-2,32,0.409,0.368,"Abrams, CJ",682928,20.430000000000007,25.090000000000003,L,-20.430000000000007,25.090000000000003,Out,-0.6833809743639155,-39.154845630590266,Pull
"Abrams, CJ",2023-09-03,field_out,X,hit_into_play,L,682928,645261,R,CH,2,0,101.52,194.64,80.7,82,45,0.001,0,"Abrams, CJ",682928,-23.480000000000004,5.360000000000014,L,23.480000000000004,5.360000000000014,Out,1.3463627177014321,77.14090141805555,Opposite
"Abrams, CJ",2023-09-03,field_out,X,hit_into_play,L,682928,645261,R,CH,1,0,152.79,167.17,72.7,-43,1,0.153,0.139,"Abrams, CJ",682928,27.789999999999992,32.83000000000001,L,-27.789999999999992,32.83000000000001,Out,-0.7024480630051503,-40.24730933733485,Pull
"Abrams, CJ",2023-09-03,field_out,X,hit_into_play,L,682928,656945,L,SL,2,1,57.83,95.49,89.1,40,307,0.005,0.005,"Abrams, CJ",682928,-67.17,104.51,L,67.17,104.51,Out,0.5712359162382378,32.729407106739636,Opposite
"Abrams, CJ",2023-09-02,field_out,X,hit_into_play,L,682928,456501,R,FF,0,2,170.48,79.87,93.3,41,315,0.011,0.009,"Abrams, CJ",682928,45.47999999999999,120.13,L,-45.47999999999999,120.13,Out,-0.36191422517431937,-20.73615764823583,Pull
"Abrams, CJ",2023-09-02,field_out,X,hit_into_play,L,682928,456501,R,FF,0,2,106.59,164.12,80.5,-34,6,0.046,0.058,"Abrams, CJ",682928,-18.409999999999997,35.879999999999995,L,18.409999999999997,35.879999999999995,Out,0.47407198463094596,27.16232390474403,Opposite
"Abrams, CJ",2023-09-01,field_out,X,hit_into_play,L,682928,691587,R,FF,0,0,139.04,48.35,100,33,374,0.446,0.8630714285714287,"Abrams, CJ",682928,14.039999999999992,151.65,L,-14.039999999999992,151.65,Out,-0.0923184379243639,-5.289456864306531,Center
"Abrams, CJ",2023-09-01,field_out,X,hit_into_play,L,682928,691587,R,SL,0,2,70.36,81.31,91.6,35,322,0.05,0.088,"Abrams, CJ",682928,-54.64,118.69,L,54.64,118.69,Out,0.431434935236223,24.719400923535584,Opposite
"Abrams, CJ",2023-09-01,field_out,X,hit_into_play,L,682928,663773,R,FS,0,1,164.63,112.15,97,54,237,0.011,0.01,"Abrams, CJ",682928,39.629999999999995,87.85,L,-39.629999999999995,87.85,Out,-0.42377649183466665,-24.28060443898659,Pull
"Abrams, CJ",2023-09-01,home_run,X,hit_into_play,L,682928,691587,R,CU,0,2,217.92,60.63,106,28,409,0.908,1.805446808510638,"Abrams, CJ",682928,92.91999999999999,139.37,L,-92.91999999999999,139.37,Home Run,-0.5880357188716716,-33.691964894288155,Pull
"Abrams, CJ",2023-08-31,sac_fly,X,hit_into_play,L,682928,666129,L,SI,1,0,124.24,88.69,88.7,39,276,NA,0.018,"Abrams, CJ",682928,-0.7600000000000051,111.31,L,0.7600000000000051,111.31,Out,0.006827672179463636,0.3911967997821547,Center
"Abrams, CJ",2023-08-31,field_out,X,hit_into_play,L,682928,666129,L,SL,0,0,111.08,153.64,75.9,-6,18,0.098,0.089,"Abrams, CJ",682928,-13.920000000000002,46.360000000000014,L,13.920000000000002,46.360000000000014,Out,0.2916942489612939,16.712849373720438,Opposite
"Abrams, CJ",2023-08-31,field_out,X,hit_into_play,L,682928,595345,L,SL,2,2,191.28,117.6,96.7,51,273,0.005,0.008,"Abrams, CJ",682928,66.28,82.4,L,-66.28,82.4,Out,-0.6773992535421174,-38.81211827327571,Pull
"Abrams, CJ",2023-08-31,field_out,X,hit_into_play,L,682928,666129,L,SI,0,0,148.64,153.13,77.4,8,104,0.305,0.276,"Abrams, CJ",682928,23.639999999999986,46.870000000000005,L,-23.639999999999986,46.870000000000005,Out,-0.46714052374440224,-26.76518045008507,Pull
"Abrams, CJ",2023-08-30,field_out,X,hit_into_play,L,682928,605135,R,FC,2,2,69.64,106.62,86.4,22,277,0.313,0.303,"Abrams, CJ",682928,-55.36,93.38,L,55.36,93.38,Out,0.5351429212282812,30.66143082268238,Opposite
"Abrams, CJ",2023-08-30,field_out,X,hit_into_play,L,682928,605135,R,SI,2,1,136.3,42.99,99.3,36,385,0.282,0.5507894736842105,"Abrams, CJ",682928,11.300000000000011,157.01,L,-11.300000000000011,157.01,Out,-0.07184606274899698,-4.116476170149608,Center
"Abrams, CJ",2023-08-30,field_out,X,hit_into_play,L,682928,605135,R,CU,2,2,149.35,77.9,81.3,38,306,0.029,0.031,"Abrams, CJ",682928,24.349999999999994,122.1,L,-24.349999999999994,122.1,Out,-0.19684424857235083,-11.278344664619784,Center
"Abrams, CJ",2023-08-29,field_out,X,hit_into_play,L,682928,621244,R,SI,2,2,85.97,131.54,82.4,59,198,0.032,0.037,"Abrams, CJ",682928,-39.03,68.46000000000001,L,39.03,68.46000000000001,Out,0.5181545195200531,29.68806710412807,Opposite
"Abrams, CJ",2023-08-29,field_out,X,hit_into_play,L,682928,670102,R,FF,2,2,130.96,122.65,74.5,56,192,0.047,0.048,"Abrams, CJ",682928,5.960000000000008,77.35,L,-5.960000000000008,77.35,Out,-0.07690041199550922,-4.406069050159887,Center
"Abrams, CJ",2023-08-29,single,X,hit_into_play,L,682928,621244,R,CH,0,1,129.19,157.03,56.4,-56,2,0.305,0.276,"Abrams, CJ",682928,4.189999999999998,42.97,L,-4.189999999999998,42.97,Single,-0.09720259466325225,-5.569298431925213,Center
"Abrams, CJ",2023-08-29,field_out,X,hit_into_play,L,682928,621244,R,SV,3,2,137.02,143.87,99,1,47,0.445,0.423,"Abrams, CJ",682928,12.02000000000001,56.129999999999995,L,-12.02000000000001,56.129999999999995,Out,-0.21095949373359602,-12.08708863915159,Center
"Abrams, CJ",2023-08-28,single,X,hit_into_play,L,682928,592332,R,FF,1,1,91.45,121.67,101.3,-10,13,0.261,0.247,"Abrams, CJ",682928,-33.55,78.33,L,33.55,78.33,Single,0.40467605650539257,23.186230107756618,Opposite
"Abrams, CJ",2023-08-28,single,X,hit_into_play,L,682928,592332,R,FS,1,1,178.44,84.64,103.1,10,218,0.858,0.833,"Abrams, CJ",682928,53.44,115.36,L,-53.44,115.36,Single,-0.43381412078032033,-24.8557182138909,Pull
"Abrams, CJ",2023-08-28,force_out,X,hit_into_play,L,682928,663855,R,SI,0,0,140.22,156.79,104.6,-8,15,0.414,0.374,"Abrams, CJ",682928,15.219999999999999,43.21000000000001,L,-15.219999999999999,43.21000000000001,Out,-0.3386629907374647,-19.40396004653482,Pull
